date,RSI
2019-06-20,44.83438675695862
2019-06-19,42.31080414153759
2019-06-18,43.558813889545284
2019-06-17,36.81546913302812
2019-06-14,35.330009830900806
2019-06-13,38.601131815900324
2019-06-12,38.6958665553343
2019-06-11,40.23512414164065
2019-06-10,36.668835278917626
2019-06-07,33.21406412031148
2019-06-06,27.544145748213438
2019-06-05,25.041561266222203
2019-06-04,22.644046129842252
2019-06-03,18.478729604890546
2019-05-31,22.750970213694018
2019-05-30,29.96403482330149
2019-05-29,29.129714159144697
2019-05-28,31.04020281948823
2019-05-24,32.74014322037321
2019-05-23,34.364854613513316
2019-05-22,41.2728124382874
2019-05-21,48.42944157469279
2019-05-20,43.21795140442427
2019-05-17,52.488693195965276
2019-05-16,53.96775572739279
2019-05-15,55.13755858420061
2019-05-14,51.35612390368937
2019-05-13,46.854360559554806
2019-05-10,61.14999591686293
2019-05-09,64.34087154801236
2019-05-08,66.18288693219847
2019-05-07,66.11540098527533
2019-05-06,70.64455703553068
2019-05-03,72.91321254475062
2019-05-02,68.38769590015367
2019-05-01,69.46321265455788
2019-04-30,54.97996822021045
2019-04-29,58.690260525369276
2019-04-26,58.28325874411453
2019-04-25,59.245437087372544
2019-04-24,61.09906148845506
2019-04-23,61.42070632408214
2019-04-22,56.761349838033944
2019-04-18,55.72735812519007
2019-04-17,54.56113807288998
2019-04-16,48.72461730454905
2019-04-15,48.69570090683292
2019-04-12,48.14187162785875
2019-04-11,48.282636353446264
2019-04-10,51.25704104029737
2019-04-09,49.212818593060895
2019-04-08,50.355084740291225
2019-04-05,44.75436637285286
2019-04-04,42.59818266477075
2019-04-03,42.032172166464875
2019-04-02,39.80415160714247
2019-04-01,35.56099464216953
2019-03-29,33.762437985272854
2019-03-28,32.0955911780118
2019-03-27,31.75246104350518
2019-03-26,29.472222293994776
2019-03-25,35.28173626257055
2019-03-22,41.435952307193354
2019-03-21,50.33164420523445
2019-03-20,39.3032225873076
2019-03-19,37.2365091818891
2019-03-18,40.32555149339987
2019-03-15,37.772582936651006
2019-03-14,34.78901288055076
2019-03-13,32.45562125482478
2019-03-12,31.552992056754178
2019-03-11,29.344778646836644
2019-03-08,23.96268326096292
2019-03-07,23.643039974902393
2019-03-06,28.69003155093803
2019-03-05,31.140790900393228
2019-03-04,31.938900750471802
2019-03-01,30.878962139294316
2019-02-28,28.75362992037367
2019-02-27,33.41769597742483
2019-02-26,32.69405893868287
2019-02-25,32.553476013271975
2019-02-22,30.75879104446254
2019-02-21,28.219096602687628
2019-02-20,31.3205281752371
2019-02-19,29.750686309829547
2019-02-15,29.02432756281499
2019-02-14,30.388081104335413
2019-02-13,29.39564590525123
2019-02-12,32.129233402674075
2019-02-11,29.59202914457299
2019-02-08,33.394145270896516
2019-02-07,35.42510691716886
2019-02-06,46.386929117827705
2019-02-05,46.23325683619416
2019-02-04,39.373550160474
2019-02-01,31.299866240247468
2019-01-31,31.183398902648236
2019-01-30,29.42918877218959
2019-01-29,19.13334758698545
2019-01-28,23.548005676971215
2019-01-25,27.39495892555435
2019-01-24,23.06348784297427
2019-01-23,26.097503868048733
2019-01-22,25.546153789547276
2019-01-18,34.0632519355769
2019-01-17,32.9559856613683
2019-01-16,31.88626378437553
2019-01-15,29.77098215614589
2019-01-14,26.645803586946485
2019-01-11,32.35044571549908
2019-01-10,35.89082489614708
2019-01-09,35.24620891847077
2019-01-08,32.01138490856364
2019-01-07,28.868318472684138
2019-01-04,29.737720893963058
2019-01-03,23.941246059117816
2019-01-02,50.73843320780597
2018-12-31,50.51909010184307
2018-12-28,48.620229571151015
2018-12-27,48.51618440484587
2018-12-26,49.98576497810231
2018-12-24,38.10989406869216
2018-12-21,43.5569101462137
2018-12-20,50.84414252603556
2018-12-19,55.00775573202037
2018-12-18,59.698141703434324
2018-12-17,57.06383459007148
2018-12-14,58.49004516940372
2018-12-13,63.169729854208434
2018-12-12,60.67819994576887
2018-12-11,60.03040261495075
2018-12-10,60.956827317609346
2018-12-07,59.26402052836955
2018-12-06,65.11898082705132
2018-12-04,66.74657110888046
2018-12-03,72.45817019241997
2018-11-30,63.45008986077981
2018-11-29,64.19526302045456
2018-11-28,65.28742114012552
2018-11-27,56.36293326719234
2018-11-26,56.72425313159849
2018-11-23,53.78360407602492
2018-11-21,58.272801850498674
2018-11-20,58.46632874296256
2018-11-19,66.0051419740173
2018-11-16,70.91567594093908
2018-11-15,67.99219846605799
2018-11-14,62.006127489429915
2018-11-13,65.82294189247192
2018-11-12,67.094799822526
2018-11-09,72.86788267020495
2018-11-08,74.73125817742834
2018-11-07,75.39225593112602
2018-11-06,67.35998002636208
2018-11-05,64.7397721511013
2018-11-02,68.32483051154512
2018-11-01,75.13756727478685
2018-10-31,71.36930925661083
2018-10-30,65.51414878361877
2018-10-29,64.4289135779602
2018-10-26,66.70394011610739
2018-10-25,68.57014129766517
2018-10-24,63.41879059040648
2018-10-23,67.66253465898636
2018-10-22,65.43682751059526
2018-10-19,63.976775744696155
2018-10-18,60.4126758084189
2018-10-17,63.82331387078795
2018-10-16,64.43602415048551
2018-10-15,59.061048499702835
2018-10-12,62.409674404619
2018-10-11,54.64692620736423
2018-10-10,56.112780914069916
2018-10-09,63.16735963381846
2018-10-08,60.098746789921506
2018-10-05,60.44585723655722
2018-10-04,62.917753540247006
2018-10-03,65.47962260107606
2018-10-02,62.30951511297571
2018-10-01,60.04298273069983
2018-09-28,58.32376835140011
2018-09-27,57.403792246672026
2018-09-26,52.308607627426994
2018-09-25,54.02570211527355
2018-09-24,52.418113106183846
2018-09-21,48.913769170697755
2018-09-20,51.554749910973854
2018-09-19,49.619838248400136
2018-09-18,49.46327304150926
2018-09-17,49.00216887498072
2018-09-14,56.270276784256694
2018-09-13,58.98475591756887
2018-09-12,51.79098262778591
2018-09-11,54.87636677094522
2018-09-10,48.27034056993234
2018-09-07,51.64331840383737
2018-09-06,53.617245651237226
2018-09-05,57.527755569477065
2018-09-04,58.999052573998284
2018-08-31,57.940054156987166
2018-08-30,54.20799283242706
2018-08-29,51.39691958615036
2018-08-28,47.18110404725108
2018-08-27,45.04597556592703
2018-08-24,42.93000848569089
2018-08-23,42.12784726862824
2018-08-22,41.57839375933937
2018-08-21,41.56512523014187
2018-08-20,42.39657752805403
2018-08-17,46.53209307243726
2018-08-16,40.27496601071521
2018-08-15,36.45781911956187
2018-08-14,35.875274797754344
2018-08-13,34.799833453403295
2018-08-10,33.16928248489003
2018-08-09,36.40232988862554
2018-08-08,34.248011780074464
2018-08-07,34.061558391905194
2018-08-06,39.0633565568988
2018-08-03,37.38073040465878
2018-08-02,36.44159622482941
2018-08-01,28.793921499769766
2018-07-31,20.13367754299236
2018-07-30,19.915015886200706
2018-07-27,22.46838283632114
2018-07-26,29.749757749757094
2018-07-25,31.0664289133708
2018-07-24,29.301812864439427
2018-07-23,27.993981760999688
2018-07-20,27.830377326744255
2018-07-19,28.98717032700823
2018-07-18,27.3964659239965
2018-07-17,30.31803601952099
2018-07-16,29.65707475952989
2018-07-13,30.918543920480857
2018-07-12,30.497834856057978
2018-07-11,26.43104969771106
2018-07-10,33.87677995933052
2018-07-09,34.541129763024685
2018-07-06,30.76383679679897
2018-07-05,27.56706284797508
2018-07-03,25.898078560586654
2018-07-02,35.20383389210748
2018-06-29,32.419827140167314
2018-06-28,33.487075049395145
2018-06-27,31.63830017092633
2018-06-26,32.44756648590962
2018-06-25,29.318923621671757
2018-06-22,37.24780174460943
2018-06-21,38.70192484668784
2018-06-20,41.51289737059849
2018-06-19,39.97531626144528
2018-06-18,47.813456437949846
2018-06-15,48.05296923275698
2018-06-14,52.640876159203856
2018-06-13,52.38665997710348
2018-06-12,56.0020433837772
2018-06-11,53.11558955883061
2018-06-08,54.25223206336355
2018-06-07,58.32654543812626
2018-06-06,59.47492050538674
2018-06-05,57.28454845973449
2018-06-04,52.67010041643254
2018-06-01,48.179876100762264
2018-05-31,40.33171301456161
2018-05-30,42.22635619845443
2018-05-29,43.454048419697315
2018-05-25,45.57152922367433
2018-05-24,44.43829526176922
2018-05-23,45.15558384638301
2018-05-22,41.832234082620666
2018-05-21,43.58357794093031
2018-05-18,39.94591719337681
2018-05-17,42.60360283759774
2018-05-16,47.02213721492886
2018-05-15,41.938302479277525
2018-05-14,47.89985700467434
2018-05-11,49.34119547311429
2018-05-10,53.870255919003675
2018-05-09,45.732103285994356
2018-05-08,42.36321299360186
2018-05-07,40.196708569103116
2018-05-04,37.139968318976265
2018-05-03,26.020640434773753
2018-05-02,25.639468239998635
2018-05-01,18.73869355999686
2018-04-30,16.308707982342554
2018-04-27,14.733391209920953
2018-04-26,20.104472934565706
2018-04-25,19.70348459247542
2018-04-24,19.19005205924013
2018-04-23,25.924032469093987
2018-04-20,27.285865752026993
2018-04-19,43.720895470487754
2018-04-18,52.032432001871975
2018-04-17,52.630359282125305
2018-04-16,48.67701476590975
2018-04-13,46.96579487267698
2018-04-12,46.02268129266731
2018-04-11,43.32317589319626
2018-04-10,44.979175236984595
2018-04-09,40.00604415426142
2018-04-06,37.66551779162952
2018-04-05,46.57448088031089
2018-04-04,44.72128038437047
2018-04-03,40.07465394455739
2018-04-02,37.8268978740912
2018-03-29,40.152351831651785
2018-03-28,38.327807037753196
2018-03-27,42.36330286737741
2018-03-26,50.646547955854174
2018-03-23,39.76786301289202
2018-03-22,46.004929082437926
2018-03-21,49.49105944819544
2018-03-20,54.66245044792646
2018-03-19,54.73787616915263
2018-03-16,58.13792038393947
2018-03-15,58.90787402296412
